osm_id,state,city,county,district,city_district,town,suburb,village,neighbourhood,road,address,status
224480793,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Lê Lợi,"Lê Lợi, Vị Thanh, Tỉnh Hậu Giang",3
685855107,Tỉnh Kiên Giang,,Giồng Riềng,,,,,,,ĐT.963,"ĐT.963, Giồng Riềng, Tỉnh Kiên Giang",3
224480786,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,30 tháng 4,"30 tháng 4, Vị Thanh, Tỉnh Hậu Giang",3
224480799,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Trương Định,"Trương Định, Vị Thanh, Tỉnh Hậu Giang",3
224480784,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Lê Văn Tám,"Lê Văn Tám, Vị Thanh, Tỉnh Hậu Giang",3
497084142,Tỉnh Kiên Giang,,Giồng Riềng,,,Giồng Riềng,,,,Đường tỉnh 933,"Đường tỉnh 933, Giồng Riềng, Tỉnh Kiên Giang",3
685855063,Tỉnh Kiên Giang,,Giồng Riềng,,,Giồng Riềng,,,,30 Tháng 4,"30 Tháng 4, Giồng Riềng, Tỉnh Kiên Giang",3
144391828,Tỉnh Kiên Giang,,Huyện Kiên Lương,,,,,,,Cầu Tà Xăng,"Cầu Tà Xăng, Huyện Kiên Lương, Tỉnh Kiên Giang",3
637572650,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Nguyễn Văn Tạo,"Nguyễn Văn Tạo, Vị Thanh, Tỉnh Hậu Giang",3
224480789,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Trưng Trắc,"Trưng Trắc, Vị Thanh, Tỉnh Hậu Giang",3
637572641,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Đoàn Văn Chia,"Đoàn Văn Chia, Vị Thanh, Tỉnh Hậu Giang",3
637562636,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Lạc Long Quân,"Lạc Long Quân, Vị Thanh, Tỉnh Hậu Giang",3
685855065,Tỉnh Kiên Giang,,Giồng Riềng,,,Giồng Riềng,,,,Ba Mươi Tháng Tư,"Ba Mươi Tháng Tư, Giồng Riềng, Tỉnh Kiên Giang",3
224480781,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Hải Thượng Lãn Ông,"Hải Thượng Lãn Ông, Vị Thanh, Tỉnh Hậu Giang",3
111990739,Tỉnh Kiên Giang,,An Biên,,,,,,,Cầu Ngang,"Cầu Ngang, An Biên, Tỉnh Kiên Giang",3
483729007,Tỉnh Kiên Giang,,An Biên,,,,,,,Quốc Lộ 63,"Quốc Lộ 63, An Biên, Tỉnh Kiên Giang",3
637573515,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Lê Tấn Quốc,"Lê Tấn Quốc, Vị Thanh, Tỉnh Hậu Giang",3
637573513,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Nguyễn Văn Nết,"Nguyễn Văn Nết, Vị Thanh, Tỉnh Hậu Giang",3
224480785,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Kim Đồng,"Kim Đồng, Vị Thanh, Tỉnh Hậu Giang",3
705932585,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Thủ Khoa Huân,"Thủ Khoa Huân, Vị Thanh, Tỉnh Hậu Giang",3
224475190,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Cầu 3 tháng 2,"Cầu 3 tháng 2, Vị Thanh, Tỉnh Hậu Giang",3
224480790,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Trưng Nhị,"Trưng Nhị, Vị Thanh, Tỉnh Hậu Giang",3
224603644,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Cầu 30 tháng 4,"Cầu 30 tháng 4, Vị Thanh, Tỉnh Hậu Giang",3
224480775,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Nguyễn Cư Trinh,"Nguyễn Cư Trinh, Vị Thanh, Tỉnh Hậu Giang",3
224468644,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Nguyễn Huệ,"Nguyễn Huệ, Vị Thanh, Tỉnh Hậu Giang",3
224480794,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Lê Lai,"Lê Lai, Vị Thanh, Tỉnh Hậu Giang",3
224480779,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Một Tháng Năm,"Một Tháng Năm, Vị Thanh, Tỉnh Hậu Giang",3
224603642,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Ngô Quốc Trị,"Ngô Quốc Trị, Vị Thanh, Tỉnh Hậu Giang",3
494471101,Tỉnh Kiên Giang,,Tân Hiệp,,,,,,,Kinh 4,"Kinh 4, Tân Hiệp, Tỉnh Kiên Giang",3
496880342,Tỉnh Kiên Giang,,An Biên,,,,,,,Cầu Cái Lớn,"Cầu Cái Lớn, An Biên, Tỉnh Kiên Giang",3
142078290,Tỉnh An Giang,,Huyện Châu Thành,,,,,,,Cầu Mương Trâu,"Cầu Mương Trâu, Huyện Châu Thành, Tỉnh An Giang",3
223974630,Tỉnh Kiên Giang,,Huyện Kiên Lương,,,,,,,Nguyễn Trung Trực,"Nguyễn Trung Trực, Huyện Kiên Lương, Tỉnh Kiên Giang",3
315690396,Tỉnh Kiên Giang,,Châu Thành,,,,,,,Cầu Đòn Dong,"Cầu Đòn Dong, Châu Thành, Tỉnh Kiên Giang",3
1006321403,Tỉnh An Giang,,Tịnh Biên,,,,,,,Tân Lợi,"Tân Lợi, Tịnh Biên, Tỉnh An Giang",3
1006321402,Tỉnh An Giang,,Tri Tôn,,,Tri Tôn,,,,Tân Lợi,"Tân Lợi, Tri Tôn, Tỉnh An Giang",3
1035590184,Tỉnh Hậu Giang,Vị Thanh,,,,,,,,Nguyễn Thị Sáu,"Nguyễn Thị Sáu, Vị Thanh, Tỉnh Hậu Giang",3
855734922,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,987A,"987A, Trần Văn Thời, Tỉnh Cà Mau",3
853693035,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,961,"961, Trần Văn Thời, Tỉnh Cà Mau",3
852569269,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Kênh Giữa,"Kênh Giữa, Trần Văn Thời, Tỉnh Cà Mau",3
852637109,Tỉnh Cà Mau,,Thới Bình,,,,,,,Tỉnh Lộ 961,"Tỉnh Lộ 961, Thới Bình, Tỉnh Cà Mau",3
853074058,Tỉnh Cà Mau,,U Minh,,,,,,,961,"961, U Minh, Tỉnh Cà Mau",3
860893238,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Kênh Mới,"Kênh Mới, Trần Văn Thời, Tỉnh Cà Mau",3
852326194,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Kênh Tư,"Kênh Tư, Trần Văn Thời, Tỉnh Cà Mau",3
859132991,Tỉnh Cà Mau,,Cái Nước,,,,,,,Quốc lộ 1,"Quốc lộ 1, Cái Nước, Tỉnh Cà Mau",3
856236464,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Bảy Ghe,"Bảy Ghe, Trần Văn Thời, Tỉnh Cà Mau",3
853561150,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Trùm Thuật,"Trùm Thuật, Trần Văn Thời, Tỉnh Cà Mau",3
855688339,Tỉnh Cà Mau,,Huyện Năm Căn,,,,,,,Quốc lộ 1,"Quốc lộ 1, Huyện Năm Căn, Tỉnh Cà Mau",3
852326195,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Lung Tràm,"Lung Tràm, Trần Văn Thời, Tỉnh Cà Mau",3
853229319,Tỉnh Cà Mau,,Thới Bình,,,Thới Bình,,,,Tỉnh Lộ 961,"Tỉnh Lộ 961, Thới Bình, Tỉnh Cà Mau",3
856719957,Tỉnh Cà Mau,,Huyện Năm Căn,,,,,,,Nguyễn Tất Thành,"Nguyễn Tất Thành, Huyện Năm Căn, Tỉnh Cà Mau",3
826302164,Bạc Liêu,,Phước Long,,,Phước Long,,,,2,"2, Phước Long, Bạc Liêu",3
538170830,Tỉnh Cà Mau,,Phú Tân,,,,,,,Cầu Vàm Đình,"Cầu Vàm Đình, Phú Tân, Tỉnh Cà Mau",3
768387794,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Cây Sộp,"Cây Sộp, Trần Văn Thời, Tỉnh Cà Mau",3
141070954,Tỉnh Cà Mau,,Huyện Năm Căn,,,,,,,Cầu Đầm Cùng,"Cầu Đầm Cùng, Huyện Năm Căn, Tỉnh Cà Mau",3
776328528,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Cầu Bà Kẹo,"Cầu Bà Kẹo, Trần Văn Thời, Tỉnh Cà Mau",3
126748657,Tỉnh Cà Mau,,Thới Bình,,,,,,,961,"961, Thới Bình, Tỉnh Cà Mau",3
704251509,Tỉnh Cà Mau,,Thới Bình,,,Thới Bình,,,,Xuyên Á,"Xuyên Á, Thới Bình, Tỉnh Cà Mau",3
141249513,Tỉnh Cà Mau,,Thới Bình,,,,,,,Càu,"Càu, Thới Bình, Tỉnh Cà Mau",3
566498461,Tỉnh Cà Mau,,Huyện Ngọc Hiển,,,,,,,Cầu Xóm Ló,"Cầu Xóm Ló, Huyện Ngọc Hiển, Tỉnh Cà Mau",3
675873364,Bạc Liêu,,Phước Long,,,Phước Long,,,,Đường Yên Mô,"Đường Yên Mô, Phước Long, Bạc Liêu",3
546122630,Tỉnh Cà Mau,,Trần Văn Thời,,,Trần Văn Thời,,,,Cầu Rạch Ráng,"Cầu Rạch Ráng, Trần Văn Thời, Tỉnh Cà Mau",3
826577487,Bạc Liêu,,Đông Hải,,,,,,,Cầu Rạch Cóc,"Cầu Rạch Cóc, Đông Hải, Bạc Liêu",3
546124901,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Khánh Hưng,"Khánh Hưng, Trần Văn Thời, Tỉnh Cà Mau",3
354647268,Tỉnh Cà Mau,,Cái Nước,,,Cái Nước,,,,Đường 2 Tháng 9,"Đường 2 Tháng 9, Cái Nước, Tỉnh Cà Mau",3
543224809,Tỉnh Cà Mau,,Trần Văn Thời,,,,,Khánh Hải,,Khánh Hải,"Khánh Hải, Trần Văn Thời, Tỉnh Cà Mau",3
142584552,Tỉnh Cà Mau,,Thới Bình,,,,,,,Tỉnh lộ 961,"Tỉnh lộ 961, Thới Bình, Tỉnh Cà Mau",3
543224451,Tỉnh Cà Mau,,Trần Văn Thời,,,,,,,Nhà Thờ,"Nhà Thờ, Trần Văn Thời, Tỉnh Cà Mau",3
496621507,Tỉnh Lào Cai,,Bát Xát,,,,,,,Hán Dũng,"Hán Dũng, Bát Xát, Tỉnh Lào Cai",3
481965051,Tỉnh Lào Cai,,Mường Khương,,,,,,,Tỉnh lộ 153,"Tỉnh lộ 153, Mường Khương, Tỉnh Lào Cai",3
235015644,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Đường Ngọc Uyển,"Đường Ngọc Uyển, Bắc Hà, Tỉnh Lào Cai",3
304226089,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Nguyễn Huệ,"Nguyễn Huệ, Lào Cai, Tỉnh Lào Cai",3
163803076,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Nậm Cáy,"Nậm Cáy, Bắc Hà, Tỉnh Lào Cai",3
727025022,Tỉnh Lào Cai,Lào Cai,,,,,,,,155,"155, Lào Cai, Tỉnh Lào Cai",3
163781153,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Phố Vũ Văn Mật,"Phố Vũ Văn Mật, Bắc Hà, Tỉnh Lào Cai",3
163805452,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Phố Cũ,"Phố Cũ, Bắc Hà, Tỉnh Lào Cai",3
163805320,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Đường Na Hối,"Đường Na Hối, Bắc Hà, Tỉnh Lào Cai",3
742286673,Tỉnh Lào Cai,,Mường Khương,,,Mường Khương,,,,4D,"4D, Mường Khương, Tỉnh Lào Cai",3
496616395,Tỉnh Lào Cai,,Bát Xát,,,Bát Xát,,,,BX_1111,"BX_1111, Bát Xát, Tỉnh Lào Cai",3
304226110,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Trần Nguyên Hãn,"Trần Nguyên Hãn, Lào Cai, Tỉnh Lào Cai",3
304226101,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Lê Lợi,"Lê Lợi, Lào Cai, Tỉnh Lào Cai",3
546085736,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Sơn Hà,"Sơn Hà, Lào Cai, Tỉnh Lào Cai",3
163781926,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Nậm Sát,"Nậm Sát, Bắc Hà, Tỉnh Lào Cai",3
304226093,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Bùi Thị Xuân,"Bùi Thị Xuân, Lào Cai, Tỉnh Lào Cai",3
304226095,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Nguyễn Công Hoan,"Nguyễn Công Hoan, Lào Cai, Tỉnh Lào Cai",3
62818338,Tỉnh Lào Cai,,Mường Khương,,,,,,,QL 4D,"QL 4D, Mường Khương, Tỉnh Lào Cai",3
163805564,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Phố Thanh Niên,"Phố Thanh Niên, Bắc Hà, Tỉnh Lào Cai",3
304251817,Tỉnh Lào Cai,,Mường Khương,,,,,,,Quốc lộ 4D,"Quốc lộ 4D, Mường Khương, Tỉnh Lào Cai",3
767573908,Tỉnh Lào Cai,,Bát Xát,,,Bát Xát,,,,Đường Võ Nguyên Giáp,"Đường Võ Nguyên Giáp, Bát Xát, Tỉnh Lào Cai",3
570919624,Tỉnh Lào Cai,,Si Ma Cai,,,Si Ma Cai,,,,Tỉnh lộ 153,"Tỉnh lộ 153, Si Ma Cai, Tỉnh Lào Cai",3
163801054,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Cầu Bắc Hà,"Cầu Bắc Hà, Bắc Hà, Tỉnh Lào Cai",3
304226066,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Nguyễn Thái Học,"Nguyễn Thái Học, Lào Cai, Tỉnh Lào Cai",3
304226108,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Thủy Tiên,"Thủy Tiên, Lào Cai, Tỉnh Lào Cai",3
304226068,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Cầu Cốc Lếu,"Cầu Cốc Lếu, Lào Cai, Tỉnh Lào Cai",3
235008099,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,TL153,"TL153, Bắc Hà, Tỉnh Lào Cai",3
481965067,Tỉnh Lào Cai,,Si Ma Cai,,,,,,,Tỉnh lộ 153,"Tỉnh lộ 153, Si Ma Cai, Tỉnh Lào Cai",3
163780841,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Phố Na Cồ,"Phố Na Cồ, Bắc Hà, Tỉnh Lào Cai",3
304226100,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Ngô Thì Nhậm,"Ngô Thì Nhậm, Lào Cai, Tỉnh Lào Cai",3
304226112,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Văn Cao,"Văn Cao, Lào Cai, Tỉnh Lào Cai",3
304226147,Tỉnh Lào Cai,Lào Cai,,,,,Duyên Hải,,,Duyên Hải,"Duyên Hải, Lào Cai, Tỉnh Lào Cai",3
1026650583,Tỉnh Hà Giang,,Xín Mần,,,,,,,Đường tỉnh 178,"Đường tỉnh 178, Xín Mần, Tỉnh Hà Giang",3
304226091,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Nguyễn Quang Bích,"Nguyễn Quang Bích, Lào Cai, Tỉnh Lào Cai",3
304226076,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Hoàng Liên,"Hoàng Liên, Lào Cai, Tỉnh Lào Cai",3
481965058,Tỉnh Lào Cai,,Bắc Hà,,,,,,,TL 154,"TL 154, Bắc Hà, Tỉnh Lào Cai",3
193333591,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Phố Na Thá,"Phố Na Thá, Bắc Hà, Tỉnh Lào Cai",3
665997966,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Đường Nguyễn Huệ,"Đường Nguyễn Huệ, Lào Cai, Tỉnh Lào Cai",3
637155901,Tỉnh Lào Cai,,Bát Xát,,,,,,,155,"155, Bát Xát, Tỉnh Lào Cai",3
496618125,Tỉnh Lào Cai,,Bát Xát,,,,,,,BX_1112,"BX_1112, Bát Xát, Tỉnh Lào Cai",3
163778485,Tỉnh Lào Cai,,Bắc Hà,,,Bắc Hà,,,,Đường Thanh Niên,"Đường Thanh Niên, Bắc Hà, Tỉnh Lào Cai",3
972266795,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Đăng Châu,"Đăng Châu, Lào Cai, Tỉnh Lào Cai",3
905713667,Tỉnh Hà Giang,,Xín Mần,,,,,,,ĐT.178,"ĐT.178, Xín Mần, Tỉnh Hà Giang",3
972266779,Tỉnh Lào Cai,Lào Cai,,,,,Lào Cai,,,Nguyễn Tri Phương,"Nguyễn Tri Phương, Lào Cai, Tỉnh Lào Cai",3
891805223,Tỉnh Lào Cai,,Bát Xát,,,Bát Xát,,,,155,"155, Bát Xát, Tỉnh Lào Cai",3
892954544,Tỉnh Lào Cai,,Huyện Bảo Thắng,,,,,,,Quốc lộ 70,"Quốc lộ 70, Huyện Bảo Thắng, Tỉnh Lào Cai",3
893208157,Tỉnh Lào Cai,,Mường Khương,,,,,,,TL 154,"TL 154, Mường Khương, Tỉnh Lào Cai",3
892637768,Tỉnh Lào Cai,,Mường Khương,,,Mường Khương,,,,QL 4D,"QL 4D, Mường Khương, Tỉnh Lào Cai",3
892508844,Tỉnh Lào Cai,,Bắc Hà,,,,,,,TL153,"TL153, Bắc Hà, Tỉnh Lào Cai",3
891745378,Tỉnh Lào Cai,Lào Cai,,,,,,,,Duyên Hải,"Duyên Hải, Lào Cai, Tỉnh Lào Cai",3
890503326,Tỉnh Lào Cai,,Văn Bàn,,,,,,,151,"151, Văn Bàn, Tỉnh Lào Cai",3
892941337,Tỉnh Lào Cai,,Văn Bàn,,,,,,,Quốc lộ 279,"Quốc lộ 279, Văn Bàn, Tỉnh Lào Cai",3
885716868,Tỉnh Lào Cai,Lào Cai,,,,,,,,Đường 19 Tháng 5,"Đường 19 Tháng 5, Lào Cai, Tỉnh Lào Cai",3
892915540,Tỉnh Lai Châu,,Than Uyên,,,,,,,Quốc lộ 279,"Quốc lộ 279, Than Uyên, Tỉnh Lai Châu",3
893193986,Tỉnh Lào Cai,,Bảo Yên,,,,,,,Quốc lộ 279,"Quốc lộ 279, Bảo Yên, Tỉnh Lào Cai",3
893189396,Tỉnh Điện Biên,,Tuần Giáo,,,,,,,Quốc lộ 6,"Quốc lộ 6, Tuần Giáo, Tỉnh Điện Biên",3
892577462,Tỉnh Lai Châu,,Tân Uyên,,,,,,,Quốc lộ 32,"Quốc lộ 32, Tân Uyên, Tỉnh Lai Châu",3
894095483,Tỉnh Lai Châu,,Tam Đường,,,,,,,Quốc lộ 32,"Quốc lộ 32, Tam Đường, Tỉnh Lai Châu",3
885473346,Tỉnh Lào Cai,Lào Cai,,,,,,,,Phố Trần Phú,"Phố Trần Phú, Lào Cai, Tỉnh Lào Cai",3
893293734,Tỉnh Lai Châu,,Than Uyên,,,,,,,Quốc lộ 32,"Quốc lộ 32, Than Uyên, Tỉnh Lai Châu",3
892944005,Tỉnh Lào Cai,,Bảo Yên,,,,,,,160,"160, Bảo Yên, Tỉnh Lào Cai",3
892506248,Tỉnh Lào Cai,,Bắc Hà,,,,,,,160,"160, Bắc Hà, Tỉnh Lào Cai",3
892871596,Tỉnh Lào Cai,,Bắc Hà,,,,,,,Tỉnh lộ 154,"Tỉnh lộ 154, Bắc Hà, Tỉnh Lào Cai",3
894768690,Tỉnh Lào Cai,,Huyện Bảo Thắng,,,,,,,151,"151, Huyện Bảo Thắng, Tỉnh Lào Cai",3
888069901,Tỉnh Lai Châu,,Tân Uyên,,,Tân Uyên,,,,Đường Lê Lợi,"Đường Lê Lợi, Tân Uyên, Tỉnh Lai Châu",3
892585601,Tỉnh Lào Cai,,Sa Pa,,,,,,,152,"152, Sa Pa, Tỉnh Lào Cai",3
900565040,Tỉnh Sơn La,,Mường La,,,,,,,ĐT.109,"ĐT.109, Mường La, Tỉnh Sơn La",3
888069898,Tỉnh Lai Châu,,Tân Uyên,,,Tân Uyên,,,,Quốc lộ 32,"Quốc lộ 32, Tân Uyên, Tỉnh Lai Châu",3
892877088,Tỉnh Sơn La,,Mường La,,,,,,,QL.279D,"QL.279D, Mường La, Tỉnh Sơn La",3
893222069,Tỉnh Sơn La,,Mường La,,,,,,,Đường tỉnh 109,"Đường tỉnh 109, Mường La, Tỉnh Sơn La",3
894445742,Tỉnh Lai Châu,,Than Uyên,,,,,,,QL.279D,"QL.279D, Than Uyên, Tỉnh Lai Châu",3
888033098,Tỉnh Lai Châu,,Tân Uyên,,,Tân Uyên,,,,QL.32,"QL.32, Tân Uyên, Tỉnh Lai Châu",3
892871595,Tỉnh Lào Cai,,Huyện Bảo Thắng,,,,,,,Tỉnh lộ 154,"Tỉnh lộ 154, Huyện Bảo Thắng, Tỉnh Lào Cai",3
892900230,Tỉnh Lai Châu,,Than Uyên,,,,,,,Quốc lộ 270,"Quốc lộ 270, Than Uyên, Tỉnh Lai Châu",3
903621362,Tỉnh Sơn La,,Thuận Châu,,,,,,,Đường tỉnh 116,"Đường tỉnh 116, Thuận Châu, Tỉnh Sơn La",3
892223504,Tỉnh Sơn La,,Sông Mã,,,,,,,QL.4G,"QL.4G, Sông Mã, Tỉnh Sơn La",3
893196528,Tỉnh Sơn La,,Mai Sơn,,,,,,,QL.37,"QL.37, Mai Sơn, Tỉnh Sơn La",3
306599062,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Hoang Dieu,"Hoang Dieu, Sa Pa, Tỉnh Lào Cai",3
136095231,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Hoàng Văn Thụ,"Hoàng Văn Thụ, Sa Pa, Tỉnh Lào Cai",3
85331385,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Đường Fan Si Pan,"Đường Fan Si Pan, Sa Pa, Tỉnh Lào Cai",3
746905639,Tỉnh Lai Châu,,Tân Uyên,,,Tân Uyên,,,,Phố Phạm Ngọc Thạch,"Phố Phạm Ngọc Thạch, Tân Uyên, Tỉnh Lai Châu",3
136095227,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Nhánh Nối 10,"Nhánh Nối 10, Sa Pa, Tỉnh Lào Cai",3
85331469,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Phạm Xuân Huân,"Phạm Xuân Huân, Sa Pa, Tỉnh Lào Cai",3
85331325,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Xuân Viên,"Xuân Viên, Sa Pa, Tỉnh Lào Cai",3
633175384,Tỉnh Điện Biên,,Tuần Giáo,,,,,,,Quốc lộ 279,"Quốc lộ 279, Tuần Giáo, Tỉnh Điện Biên",3
633171977,Tỉnh Sơn La,,Quỳnh Nhai,,,,,,,Quốc lộ 6B,"Quốc lộ 6B, Quỳnh Nhai, Tỉnh Sơn La",3
84048697,Tỉnh Lào Cai,Lào Cai,,,,,,,,Quốc lộ 4D,"Quốc lộ 4D, Lào Cai, Tỉnh Lào Cai",3
163882953,Tỉnh Lào Cai,,Bắc Hà,,,,,,,Đường Cốc Ly,"Đường Cốc Ly, Bắc Hà, Tỉnh Lào Cai",3
85331367,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Thạch Sơn,"Thạch Sơn, Sa Pa, Tỉnh Lào Cai",3
633271962,Tỉnh Yên Bái,,Mù Cang Chải,,,Mù Cang Chải,,,,Quốc lộ 32,"Quốc lộ 32, Mù Cang Chải, Tỉnh Yên Bái",3
85331352,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Tuệ Tĩnh,"Tuệ Tĩnh, Sa Pa, Tỉnh Lào Cai",3
470512232,Tỉnh Sơn La,,Quỳnh Nhai,,,,,,,Quốc lộ 279,"Quốc lộ 279, Quỳnh Nhai, Tỉnh Sơn La",3
84048660,Tỉnh Lào Cai,,Bát Xát,,,,,,,Quốc lộ 4D,"Quốc lộ 4D, Bát Xát, Tỉnh Lào Cai",3
585116828,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Violet Str.,"Violet Str., Sa Pa, Tỉnh Lào Cai",3
661734262,Tỉnh Lào Cai,Lào Cai,,,,,,,,Trần Phú,"Trần Phú, Lào Cai, Tỉnh Lào Cai",3
197642959,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Phố Đồng Lợi,"Phố Đồng Lợi, Sa Pa, Tỉnh Lào Cai",3
244651253,Tỉnh Yên Bái,,Mù Cang Chải,,,,,,,Đường tỉnh 175B,"Đường tỉnh 175B, Mù Cang Chải, Tỉnh Yên Bái",3
85331347,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Thủ Dầu Một,"Thủ Dầu Một, Sa Pa, Tỉnh Lào Cai",3
747185382,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Cầu Mây,"Cầu Mây, Sa Pa, Tỉnh Lào Cai",3
605327389,Tỉnh Yên Bái,,Mù Cang Chải,,,,,,,Quốc lộ 32,"Quốc lộ 32, Mù Cang Chải, Tỉnh Yên Bái",3
662338381,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Xuân Hồ,"Xuân Hồ, Sa Pa, Tỉnh Lào Cai",3
85529114,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Hàm Rồng,"Hàm Rồng, Sa Pa, Tỉnh Lào Cai",3
85331351,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Kim ĐỒng,"Kim ĐỒng, Sa Pa, Tỉnh Lào Cai",3
215127534,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Lê Hồng Phong,"Lê Hồng Phong, Sa Pa, Tỉnh Lào Cai",3
52735690,Tỉnh Lào Cai,,Huyện Bảo Thắng,,,,,,,Quốc Lộ 4E,"Quốc Lộ 4E, Huyện Bảo Thắng, Tỉnh Lào Cai",3
62125174,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Đường Thác Bạc,"Đường Thác Bạc, Sa Pa, Tỉnh Lào Cai",3
206874811,Tỉnh Lào Cai,,Huyện Bảo Thắng,,,,,,,TL153,"TL153, Huyện Bảo Thắng, Tỉnh Lào Cai",3
653601871,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Sở Than,"Sở Than, Sa Pa, Tỉnh Lào Cai",3
322700725,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Đường Ngũ Chỉ Sơn,"Đường Ngũ Chỉ Sơn, Sa Pa, Tỉnh Lào Cai",3
746897274,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Quốc lộ 4D,"Quốc lộ 4D, Sa Pa, Tỉnh Lào Cai",3
136095235,Tỉnh Lào Cai,,Sa Pa,,,Sa Pa,,,,Lương Đình Của,"Lương Đình Của, Sa Pa, Tỉnh Lào Cai",3
163881973,Tỉnh Lào Cai,,Bắc Hà,,,,,,,Cầu Cốc Ly,"Cầu Cốc Ly, Bắc Hà, Tỉnh Lào Cai",3
